,uid,dt,lat,lon,loc,region,x,y
2458241,24951,2009-10-19 22:28:46+00:00,40.7441074833,-73.9913807167,54415,43,1.4712280759294496,0.7987220343856974
2458760,24963,2010-08-07 00:06:16+00:00,40.7301637,-73.9866055333,664731,141,1.8749302377669208,2.3471628611786737
2458761,24963,2010-08-07 00:05:46+00:00,40.7300040167,-73.9870649667,801656,141,1.8361229005865591,2.3648954831426146
2458762,24963,2010-08-07 00:05:25+00:00,40.7307338518,-73.9861649434,818833,141,1.912133793895843,2.283848244227206
2458767,24963,2010-04-29 23:25:22+00:00,40.7288570667,-73.9981454333,546150,148,0.9000874108061219,2.4922627685909964
2458773,24963,2010-04-13 00:54:59+00:00,40.7308686424,-73.9975655079,16397,136,0.9490503636904656,2.268879922229437
2458774,24963,2010-04-12 19:25:40+00:00,40.7312751476,-73.9971095324,440680,136,0.9875635594938024,2.223738042795834
2458775,24963,2010-04-12 19:17:32+00:00,40.7355324,-74.00138521,733069,99,0.626331635036172,1.7509754497255918
2458779,24963,2010-03-20 16:53:58+00:00,40.7272445683,-73.9848756967,259463,165,2.021150606346879,2.6713285471743684
2458780,24963,2010-03-20 16:36:03+00:00,40.7299255408,-73.9927375317,314496,138,1.3569199623740469,2.373610129190576
2458781,24963,2010-03-19 21:41:44+00:00,40.7308686424,-73.9975655079,16397,136,0.9490503636904656,2.268879922229437
2458792,24963,2010-03-11 17:03:54+00:00,40.7331856887,-73.9986920357,440770,124,0.8538556390126384,2.011574869103931
2458793,24963,2010-03-11 17:00:02+00:00,40.7312751476,-73.9971095324,440680,136,0.9875635594938024,2.223738042795834
2458794,24963,2010-03-11 16:58:34+00:00,40.730840187,-73.9975306392,440653,136,0.9519963543225278,2.2720398576675813
2458795,24963,2010-03-11 14:33:34+00:00,40.7308686424,-73.9975655079,16397,136,0.9490503636904656,2.268879922229437
2458796,24963,2010-03-11 03:38:28+00:00,40.72491163,-74.0026434,278871,170,0.5201342847912757,2.9303981188661545
2458797,24963,2010-03-11 00:36:27+00:00,40.7262273764,-74.0054615861,82183,157,0.2820370545305159,2.784286313778453
2458806,24963,2010-03-03 18:07:10+00:00,40.74391871,-73.99202007,624310,54,1.4172324719438012,0.8196851136201071
2458807,24963,2010-03-03 18:06:58+00:00,40.7441074833,-73.9913807167,54415,43,1.4712280759294496,0.7987220343856974
2458808,24963,2010-03-03 18:06:43+00:00,40.74421173,-73.99122887,595798,43,1.484050690983322,0.7871455461442575
2458809,24963,2010-03-03 18:06:31+00:00,40.7445679791,-73.9912572627,387578,43,1.481644748955091,0.7475844503752963
2458810,24963,2010-03-03 18:06:15+00:00,40.7443823,-73.9901608333,549931,43,1.5742526261275478,0.768203923565058
2458811,24963,2010-03-03 18:06:04+00:00,40.7443671833,-73.9908559,631580,43,1.515548060861653,0.7698826175317094
2458816,24963,2010-02-27 16:17:12+00:00,40.7308686424,-73.9975655079,16397,136,0.9490503636904656,2.268879922229437
2458817,24963,2010-02-26 19:01:33+00:00,40.7308686424,-73.9975655079,16397,136,0.9490503636904656,2.268879922229437
2458818,24963,2010-02-19 12:10:32+00:00,40.7308686424,-73.9975655079,16397,136,0.9490503636904656,2.268879922229437
2458819,24963,2010-02-19 12:09:52+00:00,40.7273679478,-73.9988384975,158383,160,0.841556781545255,2.6576274214130544
2458820,24963,2010-02-19 12:09:32+00:00,40.7288570667,-73.9981454333,546150,148,0.9000874108061219,2.4922627685909964
2458821,24963,2010-02-19 12:09:14+00:00,40.7294295941,-73.9971363544,45321,148,0.985324967868088,2.4286843587713367
2458822,24963,2010-02-19 12:09:02+00:00,40.72885234,-73.9962565899,154174,149,1.0596551350855243,2.4927876623418457
2458823,24963,2010-02-19 12:08:46+00:00,40.72818865,-73.9963529667,61327,149,1.051523763260017,2.566489550225891
2458824,24963,2010-02-19 12:08:34+00:00,40.7260554323,-73.998670578,432271,160,0.8557595857873584,2.8033804684895816
2458825,24963,2010-02-19 12:08:23+00:00,40.7279061,-73.99719828,458222,148,0.9801159505377786,2.5978663476902923
2458845,24963,2010-02-17 02:09:00+00:00,40.74513075,-73.9901892833,529681,43,1.571832135749386,0.6850893163533613
2458847,24963,2010-02-16 19:43:31+00:00,40.7414376986,-73.9842448642,114176,70,2.074003221565601,1.0951987932278096
2458848,24963,2010-02-16 15:42:53+00:00,40.7472654587,-74.0051379539,13220,25,0.3092808189499128,0.4480320385528246
2458850,24963,2010-02-15 22:48:35+00:00,40.7424087524,-73.984916687,30170,57,2.0172296397836407,0.9873643147477486
2458851,24963,2010-02-15 22:47:13+00:00,40.7423456006,-73.9849794841,110013,57,2.011927581263375,0.994377254664158
2458852,24963,2010-02-15 22:47:04+00:00,40.7423084167,-73.9848752833,549329,57,2.02072971086435,0.9985064869953671
2458853,24963,2010-02-15 22:46:57+00:00,40.7422808147,-73.9851733311,209823,57,1.9955568190701176,1.001571659559728
2458854,24963,2010-02-15 22:46:47+00:00,40.7422787757,-73.9850765176,450626,57,2.00373394659603,1.0017980883277051
2458855,24963,2010-02-15 22:46:40+00:00,40.7426237697,-73.9847552776,190203,57,2.030856041983845,0.963486872735048
2458856,24963,2010-02-15 22:46:21+00:00,40.74178594,-73.98385584,512974,70,2.106850428448022,1.056526962973461
2458857,24963,2010-02-15 22:44:20+00:00,40.7414376986,-73.9842448642,114176,70,2.074003221565601,1.0951987932278096
2458858,24963,2010-02-15 22:43:49+00:00,40.7415039025,-73.9852748627,48762,69,1.987004371820248,1.087846922026371
2458868,24963,2010-02-15 17:13:32+00:00,40.7509241333,-73.9866568167,208311,9,1.870016466239997,0.041739658824385
2458869,24963,2010-02-15 17:13:17+00:00,40.750386861,-73.9834059073,461283,10,2.1445766417527974,0.1014032595579287
2458874,24963,2010-02-15 17:10:29+00:00,40.7491964,-73.9846053167,54084,22,2.043320808956521,0.233602852069499
2458881,24963,2010-02-15 17:08:24+00:00,40.7479421,-73.9824845333,380769,22,2.2224697195965364,0.3728916768632629
2458899,24963,2010-02-15 17:01:20+00:00,40.7509582,-73.9808939,375832,11,2.3566999869416367,0.0379565825556179
2458915,24963,2010-02-15 16:51:35+00:00,40.7497299637,-73.9812126698,507505,11,2.32982240537543,0.1743511002772142
2458948,24963,2010-02-14 00:43:01+00:00,40.740534663,-74.005998373,239785,61,0.2366373402155341,1.1954799075341551
2458949,24963,2010-02-14 00:42:50+00:00,40.7420385013,-74.0047001839,231271,61,0.346280117800843,1.028480302719221
2458950,24963,2010-02-14 00:42:41+00:00,40.7406931291,-74.0069600025,231772,60,0.1554136511085502,1.1778824218319417
2458951,24963,2010-02-14 00:42:30+00:00,40.74071836,-74.00595718,435326,61,0.2401160157512548,1.175080558157957
2458952,24963,2010-02-14 00:42:22+00:00,40.74121725,-74.0064469667,229370,60,0.1987451754308014,1.1196793702579235
2458953,24963,2010-02-14 00:42:09+00:00,40.7432578047,-74.007307291,88478,48,0.1260754133031171,0.893077956507413
2458954,24963,2010-02-14 00:41:56+00:00,40.7407947889,-74.0077364445,144944,60,0.0898320741017234,1.1665932128626684
2458955,24963,2010-02-14 00:41:37+00:00,40.7417458652,-74.0045499802,264979,61,0.3589682490759224,1.0609772262232038
2458956,24963,2010-02-14 00:41:17+00:00,40.74091768,-74.00613903,224364,61,0.2247555621530786,1.1529462911156592
2458957,24963,2010-02-14 00:40:58+00:00,40.7425115937,-74.0060305595,27836,49,0.2339118058934903,0.9759438980947956
2458958,24963,2010-02-14 00:40:45+00:00,40.74082589,-74.00620925,530343,61,0.2188248169215514,1.1631394698782362
2458959,24963,2010-02-14 00:40:27+00:00,40.7408353,-74.0062502,210163,61,0.2153659903726376,1.1620944997129832
2458960,24963,2010-02-14 00:39:59+00:00,40.74088221,-74.00660973,142254,60,0.1849985631628297,1.156885195707259
2458961,24963,2010-02-14 00:39:48+00:00,40.7403070521,-74.0056979656,59679,73,0.2620119208583221,1.2207558461995849
2458962,24963,2010-02-14 00:39:37+00:00,40.74086469,-74.00644761,313785,60,0.1986918892103784,1.1588307724796465
2458963,24963,2010-02-14 00:33:21+00:00,40.7409248514,-74.0080475807,13116,60,0.0635521650339129,1.152149915010029
2458964,24963,2010-02-14 00:33:07+00:00,40.74080622,-74.00634288,461186,61,0.2075379687510705,1.1653238017701482
2458965,24963,2010-02-14 00:32:49+00:00,40.7424807046,-74.0071678162,518422,48,0.137857172537808,0.9793740997195516
2458966,24963,2010-02-13 02:38:05+00:00,40.74513075,-73.9901892833,529681,43,1.571832135749386,0.6850893163533613
2458986,24963,2010-02-10 02:23:48+00:00,40.7366489127,-74.0013420582,214851,99,0.629966160886727,1.6269880427864836
2458987,24963,2010-02-10 02:18:22+00:00,40.7355619934,-73.9978867112,383836,100,0.9218514599312077,1.7476891381770152
2458988,24963,2010-02-10 02:17:56+00:00,40.734331987,-73.9988529682,520213,112,0.8402466783505964,1.8842798583162983
2458989,24963,2010-02-10 02:17:39+00:00,40.7344437704,-73.9995664358,440793,111,0.7799772655590659,1.8718664484164855
2458990,24963,2010-02-10 02:17:12+00:00,40.73377275,-73.9995288833,520232,111,0.7831572669799284,1.9463824397997131
2458991,24963,2010-02-10 02:15:18+00:00,40.7334377134,-73.9994484186,520273,111,0.7899583087553349,1.9835878395398043
2458992,24963,2010-02-10 02:15:02+00:00,40.7331856887,-73.9986920357,440770,124,0.8538556390126384,2.011574869103931
2458993,24963,2010-02-10 02:10:13+00:00,40.7312751476,-73.9971095324,440680,136,0.9875635594938024,2.223738042795834
2458994,24963,2010-02-10 02:09:23+00:00,40.7299743223,-73.9976191521,41853,136,0.9445313360363498,2.3681930074355315
2458995,24963,2010-02-10 02:08:24+00:00,40.730840187,-73.9975306392,440653,136,0.9519963543225278,2.2720398576675813
2458996,24963,2010-02-09 20:14:43+00:00,40.7290910667,-73.9990068167,530409,148,0.8273156827591592,2.4662773791410397
2458997,24963,2010-02-09 20:14:33+00:00,40.7293857419,-73.9956065283,47986,149,1.1145628095988036,2.43355408775083
2458998,24963,2010-02-09 20:14:23+00:00,40.72921785,-73.9989696667,530425,148,0.830452491429721,2.452198261493236
2458999,24963,2010-02-09 20:13:40+00:00,40.7299743223,-73.9976191521,41853,136,0.9445313360363498,2.3681930074355315
2459000,24963,2010-02-09 20:13:08+00:00,40.7298059025,-73.9974133937,198790,136,0.9619157396305354,2.3868958056882845
2459001,24963,2010-02-09 20:12:58+00:00,40.7295888333,-73.9979787,246023,148,0.9141628633404286,2.411001055298254
2459002,24963,2010-02-09 19:00:10+00:00,40.7296,-73.997265,68557,136,0.97445472031972,2.40976100794993
2459003,24963,2010-02-09 18:59:56+00:00,40.7296084606,-73.9963209629,530455,137,1.054205033852938,2.408821469445157
2459004,24963,2010-02-09 18:59:47+00:00,40.72684235,-73.9970343667,230243,160,0.9939792105118576,2.715994340604259
2459005,24963,2010-02-09 18:59:36+00:00,40.7296084606,-73.9963209629,530455,137,1.054205033852938,2.408821469445157
2459006,24963,2010-02-09 18:59:19+00:00,40.7278197744,-73.9987188578,87966,148,0.8516582920090565,2.6074526891539347
2459007,24963,2010-02-09 18:59:05+00:00,40.729246662,-73.9968842268,440599,148,1.006627035811755,2.4489987269859004
2459008,24963,2010-02-09 18:58:43+00:00,40.7287547754,-73.9954304695,104875,149,1.129446635678617,2.503622081369973
2459009,24963,2010-02-09 18:58:29+00:00,40.72850385,-73.9983006667,98986,148,0.8869781343357337,2.53148701235854
2459010,24963,2010-02-09 18:58:04+00:00,40.7294295941,-73.9971363544,45321,148,0.985324967868088,2.4286843587713367
2459011,24963,2010-02-09 18:57:44+00:00,40.7289049167,-73.9974949167,492308,148,0.9550417350107102,2.486949089681035
2459012,24963,2010-02-09 18:57:34+00:00,40.7284296667,-73.9979484833,333346,148,0.916731420013384,2.5397249686447614
2459013,24963,2010-02-09 18:57:25+00:00,40.72823917,-73.99630784,210671,149,1.055335262940504,2.5608793720141345
2459014,24963,2010-02-09 18:57:14+00:00,40.72818865,-73.9963529667,61327,149,1.051523763260017,2.566489550225891
2459015,24963,2010-02-09 18:57:02+00:00,40.7260554323,-73.998670578,432271,160,0.8557595857873584,2.8033804684895816
2459016,24963,2010-02-09 18:56:39+00:00,40.7279061,-73.99719828,458222,148,0.9801159505377786,2.5978663476902923
2459017,24963,2010-02-09 18:50:38+00:00,40.72885234,-73.9962565899,154174,149,1.0596551350855243,2.4927876623418457
2459018,24963,2010-02-09 17:47:43+00:00,40.730840187,-73.9975306392,440653,136,0.9519963543225278,2.2720398576675813
2459019,24963,2010-02-09 17:47:19+00:00,40.729768314,-73.9985353275,260957,136,0.8671376999470775,2.3910699593185627
2459020,24963,2010-02-09 17:47:01+00:00,40.73024618,-73.99863779,396121,136,0.8584757445610166,2.338003564680026
2459021,24963,2010-02-09 17:46:38+00:00,40.7303344,-73.99862903,494084,136,0.8592146306838379,2.3282068485199536
2459022,24963,2010-02-09 17:46:27+00:00,40.73073172,-73.99868053,471889,136,0.8548589723298363,2.2840849778607835
2459023,24963,2010-02-09 17:45:57+00:00,40.73068338,-73.99872267,187669,136,0.8512997421718809,2.289453072324078
2459024,24963,2010-02-09 17:45:44+00:00,40.7306379454,-74.0002443641,159676,135,0.7227525139036348,2.2944985258357704
2459025,24963,2010-02-09 17:45:32+00:00,40.7303160944,-74.0003045253,124646,135,0.7176737477772003,2.330239661582365
2459026,24963,2010-02-09 17:45:22+00:00,40.73077265,-74.0002306333,410955,135,0.7239109877389843,2.279539754275786
2459027,24963,2010-02-09 17:44:52+00:00,40.7313279931,-74.0003576875,340544,135,0.7131719512913537,2.217869617779995
2459028,24963,2010-02-09 17:44:40+00:00,40.7314987182,-74.0004196163,427584,123,0.7079386507139701,2.1989108139622378
2459029,24963,2010-02-09 17:43:46+00:00,40.7318296167,-74.00111695,513497,123,0.6490276937883608,2.1621649575033155
2459030,24963,2010-02-09 17:43:23+00:00,40.7318296167,-74.00111695,513493,123,0.6490276937883608,2.1621649575033155
2459031,24963,2010-02-09 17:43:11+00:00,40.7317030044,-74.0009774042,262885,123,0.6608171149739203,2.176225092210166
2459032,24963,2010-02-09 17:43:02+00:00,40.73182928,-74.00098055,306263,123,0.6605501234170214,2.1622023476094787
2459033,24963,2010-02-09 17:42:52+00:00,40.7319357132,-74.0009585023,276260,123,0.6624115532443888,2.1503830760262845
2459034,24963,2010-02-09 17:42:34+00:00,40.7326871667,-74.0009446667,520460,123,0.6635728519394238,2.0669351137252434
2459035,24963,2010-02-09 17:42:20+00:00,40.73189413,-74.00121223,487090,123,0.6409782713505721,2.155000837560292
2459036,24963,2010-02-09 17:42:02+00:00,40.7323693167,-74.00174505,103836,122,0.5959639637243631,2.1022319562003617
2459037,24963,2010-02-09 17:41:52+00:00,40.7322667833,-74.0018402333,312696,122,0.5879242965962682,2.1136181608124573
2459038,24963,2010-02-09 17:41:41+00:00,40.7328622806,-74.002301304,339065,122,0.5489705870516246,2.0474889346835203
2459053,24963,2010-02-08 21:57:12+00:00,40.7484511815,-73.9913149476,186328,19,1.476686835372688,0.3163586630178214
2459054,24963,2010-02-08 21:56:50+00:00,40.7479541777,-73.991834681,85696,19,1.4328038127372351,0.3715504598841291
2459055,24963,2010-02-08 21:56:36+00:00,40.7485348129,-73.9923260121,455755,18,1.391296407318045,0.3070714755293184
2459056,24963,2010-02-08 21:56:27+00:00,40.74955374,-73.99193006,156450,7,1.424714452818994,0.1939205785912933
2459057,24963,2010-02-08 21:56:18+00:00,40.7491122118,-73.9914627113,87224,19,1.464193065251682,0.2429518727439678
2459058,24963,2010-02-08 21:56:00+00:00,40.7485139467,-73.9924670898,109632,18,1.3793822433127387,0.3093886472209482
2459059,24963,2010-02-08 21:55:52+00:00,40.7484855828,-73.9924902823,492160,18,1.3774241254220423,0.3125384313626726
2459060,24963,2010-02-08 21:55:44+00:00,40.7484359018,-73.9925044594,85335,18,1.3762278340323433,0.3180554591666434
2459061,24963,2010-02-08 21:55:17+00:00,40.7482404588,-73.9927482605,85928,18,1.3556417613602758,0.339759217989931
2459062,24963,2010-02-08 21:54:59+00:00,40.7476427689,-73.9922947678,468575,30,1.3939537443886283,0.4061321069945913
2459063,24963,2010-02-08 21:54:48+00:00,40.7476427689,-73.9922947678,468576,30,1.3939537443886283,0.4061321069945913
2459064,24963,2010-02-08 21:54:33+00:00,40.7479476929,-73.9928207397,217453,18,1.3495264846262345,0.3722705906940872
2459065,24963,2010-02-08 21:54:21+00:00,40.7479777804,-73.9926090705,299111,18,1.3674023648199016,0.3689294027204683
2459066,24963,2010-02-08 21:54:08+00:00,40.7475301401,-73.9932034955,299027,30,1.3172091289950647,0.4186394262248367
2459067,24963,2010-02-08 21:53:56+00:00,40.74664825,-73.99317765,356578,30,1.3194093505300055,0.5165724598075201
2459068,24963,2010-02-08 21:53:24+00:00,40.7473661667,-73.9930666833,124624,30,1.3287669226910184,0.436848513151707
2459069,24963,2010-02-08 21:53:14+00:00,40.747090783,-73.9931081406,372162,30,1.3252710877796978,0.46742960459688
2459070,24963,2010-02-08 21:52:58+00:00,40.7466226333,-73.9926436167,143492,30,1.3645124692751938,0.5194171690794788
2459071,24963,2010-02-08 21:52:47+00:00,40.74630981,-73.99259942,121691,30,1.36825158154197,0.5541558870062816
2459072,24963,2010-02-08 21:52:15+00:00,40.7475282294,-73.9919739877,67149,30,1.421047750519855,0.4188516076086646
2459073,24963,2010-02-08 21:52:05+00:00,40.7470131186,-73.9911925793,68378,31,1.4870533903964622,0.4760541602462483
2508317,26317,2010-10-10 01:08:13+00:00,40.7332972979,-74.0049651754,1025468,109,0.3239407107307283,1.9991808063712075
2508318,26317,2010-10-09 19:41:09+00:00,40.7359822967,-73.9902806282,28948,103,1.5643315945825933,1.701014959359307
2508319,26317,2010-10-07 00:37:58+00:00,40.7411003833,-74.0018226667,214776,62,0.5893302731661866,1.1326572896816536
2508321,26317,2010-09-05 19:40:40+00:00,40.7385920667,-74.0035366167,385548,86,0.4445806876036103,1.4112030456173832
2508322,26317,2010-09-01 00:20:57+00:00,40.7384973344,-74.0015789852,341830,86,0.6099362512103575,1.4217229593090388
2508330,26317,2010-08-25 06:16:05+00:00,40.7424805106,-73.9980931726,201310,52,0.9043178566107564,0.9793956432124526
2508331,26317,2010-08-22 19:52:12+00:00,40.7385920667,-74.0035366167,385548,86,0.4445806876036103,1.4112030456173832
2508334,26317,2010-08-13 23:17:39+00:00,40.7337429559,-74.0046292755,405479,109,0.3523129699159795,1.9496910378133865
2508335,26317,2010-08-13 22:16:14+00:00,40.74137425,-73.9881052167,16907,68,1.7479474928730834,1.1022446912787385
2508336,26317,2010-08-07 06:18:55+00:00,40.72513246,-73.99095696,760228,175,1.5074466685035188,2.9058752572825544
2508340,26317,2010-08-01 22:04:51+00:00,40.7397537371,-74.006439835,194358,72,0.1993519121905005,1.2822008607064723
2508342,26317,2010-07-31 19:29:29+00:00,40.7359822967,-73.9902806282,28948,103,1.5643315945825933,1.701014959359307
2508345,26317,2010-07-25 18:49:08+00:00,40.7385920667,-74.0035366167,385548,86,0.4445806876036103,1.4112030456173832
2508347,26317,2010-07-19 23:38:43+00:00,40.7384973344,-74.0015789852,341830,86,0.6099362512103575,1.4217229593090388
2508350,26317,2010-07-16 23:09:56+00:00,40.7337429559,-74.0046292755,405479,109,0.3523129699159795,1.9496910378133865
2508351,26317,2010-07-11 19:13:19+00:00,40.7385920667,-74.0035366167,385548,86,0.4445806876036103,1.4112030456173832
2508353,26317,2010-07-10 19:49:48+00:00,40.7359822967,-73.9902806282,28948,103,1.5643315945825933,1.701014959359307
